Species	baseMean	log2FoldChange
Guopingia_tenuis	0.19470953	-1.502182173
Anaerotruncus_spG3	34.57641034	0.850242778
Enterocloster_clostridioformis	11.03792209	-0.910766479
Acutalibacter_muris	97.93714544	-1.281394785
Anaerostipes_faecis	0.1825282	1.119611131
Enterocloster_aldenensis	4.95607171	-1.168379462
Guopingia_tenuis	0.458033609	0.565769806
Dorea_sp52	3.559240464	1.083406906
Intestinimonas_butyriciproducens	0.420935289	2.345182807
Anaerostipes_faecis	0.251583496	1.068727296
Flavonifractor_plautii	0.752123363	3.201474254
Enterocloster_clostridioformis	24.87416979	-0.890733048
Enterocloster_aldenensis	59.90089154	-0.902764504
Acutalibacter_muris	75.96310124	0.799301125
Blautia_pseudococcoides	101.1237312	-0.503295375
Enterocloster_aldenensis	52.80461553	-0.993345243
Ligilactobacillus_murinus	38.89215851	2.434859797
Extibacter_muris	1.013169883	-3.118349917
Guopingia_tenuis	0.802618006	0.891908889
Enterocloster_clostridioformis	22.32700031	0.707398198
Anaerostipes_faecis	0.34573728	1.469338288
Schaedlerella_arabinosiphila	0.727092201	0.724239123
Clostridioides_difficile	33.64996306	-0.869993858
Enterocloster_clostridioformis	4.627678223	0.053977645
Guopingia_tenuis	0.27722921	0.047057053
Enterocloster_aldenensis	7.764979668	-1.384697368
Schaedlerella_arabinosiphila	1.379638406	-3.05896883
Clostridioides_difficile	222.104494	-0.561012719
Extibacter_muris	0.949751749	-3.504344032
Enterocloster_clostridioformis	49.38063044	-0.958849216
Guopingia_tenuis	0.486493912	-0.639782484
Enterocloster_clostridioformis	1.299829256	0.622794945
Enterocloster_clostridioformis	21.90307536	-0.636099893
Enterocloster_bolteae	0.841776414	0.390361815
Extibacter_muris	0.396307726	-2.315458488
Enterocloster_clostridioformis	48.31068232	-1.019925168
Enterocloster_clostridioformis	58.10202345	0.521592394
Enterocloster_clostridioformis	3.254090504	-2.110445454
Enterocloster_clostridioformis	0.896008055	-0.705947803
Enterocloster_clostridioformis	2.115355921	-0.937876297
Enterocloster_clostridioformis	78.56561915	0.578454432
Lactococcus_lactis	0.254369207	0.332510664
Enterocloster_lavalensis	108.9540824	1.386118477
Extibacter_muris	0.644009312	-2.437840079
Guopingia_tenuis	0.212015387	-0.867108579
Schaedlerella_arabinosiphila	0.381465236	-0.513797427
Enterocloster_clostridioformis	3.689416505	0.178352161
Guopingia_tenuis	1.266657409	-1.484027741
Dysosmobacter_welbionis	0.291854196	-1.733568301
Guopingia_tenuis	0.49539388	0.673907657
Enterocloster_clostridioformis	12.53186566	-0.946474679
Dysosmobacter_welbionis	0.831247936	-3.275143504
Enterococcus_faecium	1.639074866	1.623499846
Lactococcus_lactis	0.204766572	-1.304246198
Schaedlerella_arabinosiphila	14.66971591	-3.088058703
Lactococcus_lactis	0.467647346	0.119419359
Lactococcus_lactis	2.348660591	0.860254118
Guopingia_tenuis	0.767000785	-0.323196948
Enterocloster_aldenensis	562.9515628	-0.964453464
Enterocloster_clostridioformis	946.8177814	-0.217551133
Blautia_pseudococcoides	203.3473375	-0.536523118
Providencia_rettgeri	0.488271641	1.129852372
Schaedlerella_arabinosiphila	111.1168214	-3.092497374
Delftia_lacustris	1.328961088	-0.027134675
Schaedlerella_arabinosiphila	44.92367693	-2.577564255
Anaerostipes_caccae	0.889504607	-0.113139317
Anaerostipes_caccae	4.490627964	-0.627936027
Lactococcus_lactis	0.681353683	0.337745559
Providencia_rettgeri	1.300010329	2.346413059
Lactococcus_lactis	0.317845136	-0.39028248
Enterocloster_clostridioformis	0.441325146	-0.839768363
Dysosmobacter_welbionis	0.263916994	-1.694896596
Blautia_pseudococcoides	3.950037275	-1.433528319
Enterocloster_clostridioformis	0.67285414	-2.443563241
Schaedlerella_arabinosiphila	1.548588501	-2.886785157
Acutalibacter_muris	90.19991932	0.315509423
Flavonifractor_plautii	0.207626254	-0.82513174
Enterocloster_clostridioformis	29.4652164	0.123301471
Dysosmobacter_welbionis	0.761333245	-3.140597216
Schaedlerella_arabinosiphila	0.723611167	-1.091176363
Enterocloster_aldenensis	7.748844448	-0.830949346
Enterocloster_clostridioformis	0.559004764	-1.506014761
Lactococcus_lactis	0.327601336	0.777992761
Providencia_rettgeri	0.980375771	2.827072262
Guopingia_tenuis	0.907061515	-0.955612221
Schaedlerella_arabinosiphila	37.25298412	0.788958841
Clostridioides_difficile	14.87822406	-0.680259426
Schaedlerella_arabinosiphila	0.254065146	1.556077903
Intestinimonas_butyriciproducens	297.3559335	0.76547351
Clostridioides_difficile	375.7175574	-0.964746957
Blautia_wexlerae	13.22314688	-0.62729463
Dysosmobacter_welbionis	0.263916994	-1.694896596
Anaerostipes_faecis	0.396574211	1.314691195
Anaerostipes_caccae	0.436325308	-0.102716188
Enterocloster_clostridioformis	6.065395217	-1.225333261
Enterocloster_clostridioformis	1.472443453	2.903507979
Extibacter_muris	0.845193895	-3.359970631
Enterocloster_clostridioformis	14.06321627	0.21022946
Anaerotruncus_spG3	2.358052599	-3.004738259
Anaerotruncus_spG3	0.421127962	-0.258181269
Anaerostipes_faecis	0.304683853	1.240503746
Acetatifactor_aquisgranensis	0.686229134	1.370693972
Anaerostipes_rhamnosivorans	0.219538262	0.641956462
Enterocloster_aldenensis	20.51762523	-0.936959996
Clostridioides_difficile	110.7352085	-1.016951868
Dorea_sp52	0.175484807	0.966174686
Enterocloster_clostridioformis	1.551734879	-1.719645381
Enterocloster_clostridioformis	0.449258878	0.653635975
Enterocloster_clostridioformis	16.80204786	0.511897496
Schaedlerella_arabinosiphila	4.943636938	-1.417759643
Guopingia_tenuis	0.426002396	0.263559939
Enterocloster_clostridioformis	86.08944105	-1.147556443
Lactococcus_lactis	0.497735302	-1.271451953
Anaerotruncus_spG3	4.357975432	1.495137472
Enterocloster_clostridioformis	15.17970108	0.653510436
Extibacter_muris	0.798380972	-3.234997353
Flavonifractor_plautii	542.9327923	-0.376917083
Dorea_sp52	10.79643204	3.973663096
Dysosmobacter_welbionis	0.614126129	-2.832052661
Enterocloster_clostridioformis	5.836741148	-1.028798587
Enterocloster_clostridioformis	9.914218286	0.298646035
Extibacter_muris	0.722785145	-3.118589537
Enterocloster_clostridioformis	2.124575013	-0.991027648
Clostridioides_difficile	157.4190163	-0.867658685
Dorea_sp52	3.447836189	1.86468732
Hungatella_hathewayi	45.51743642	1.548279519
Extibacter_muris	0.221879962	-1.649084532
Enterocloster_clostridioformis	0.643834483	-0.956646264
Enterocloster_clostridioformis	4.977018842	-0.179981351
Extibacter_muris	0.561593774	-2.760979147
Extibacter_muris	1.173209482	-3.802438242
Ligilactobacillus_murinus	224.7178032	2.447569088
Blautia_pseudococcoides	157.5357958	-5.478573065
Enterocloster_clostridioformis	30.38123878	0.502045065
Coprobacillus_cateniformis	85.25897962	-3.761235141
Providencia_rettgeri	0.826757862	2.083876004
Anaerostipes_faecis	0.559660253	1.882400263
Lactococcus_lactis	0.369116407	-0.306432296
Extibacter_muris	1.454296536	-4.099778861
Schaedlerella_arabinosiphila	0.662045322	-2.938796223
Enterocloster_clostridioformis	16.22788826	-0.915001273
Anaerostipes_faecis	0.32352642	0.316689345
Dorea_sp52	0.211667072	-1.524453236
Enterocloster_clostridioformis	24.68079118	0.364429565
Guopingia_tenuis	0.278654059	-1.241346222
Lactococcus_lactis	0.403365239	0.930638461
Dysosmobacter_welbionis	0.980935588	-3.516806378
Extibacter_muris	1.555380604	-3.763866866
Enterocloster_clostridioformis	17.98320089	0.477381483
Guopingia_tenuis	1.031890876	-0.352859508
Enterocloster_clostridioformis	17.47095531	-0.950209144
Enterocloster_clostridioformis	22.44470633	0.511232914
Blautia_pseudococcoides	12.24459612	-0.158035018
Anaerotruncus_spG3	183.369463	0.819563323
Enterocloster_clostridioformis	2.791741377	-5.025043116
Dysosmobacter_welbionis	0.429203042	-2.363774007
Anaerostipes_faecis	0.337481371	1.328657749
Anaerostipes_faecis	0.431881672	1.445757549
Enterocloster_clostridioformis	109.5010544	0.392298964
Enterocloster_clostridioformis	3.004112672	-0.364149709
Enterocloster_aldenensis	0.962903024	-0.282365185
Guopingia_tenuis	1.58150096	-1.050986392
Dysosmobacter_welbionis	1.165858676	-3.762171838
Anaerostipes_faecis	0.249719295	0.32139124
Extibacter_muris	1.120202016	-2.178993777
Anaerostipes_faecis	0.464618156	0.85630695
Anaerostipes_faecis	0.175648077	0.642481305
Enterocloster_clostridioformis	20.3111324	0.735249338
Anaerostipes_faecis	0.294460892	1.870841311
Enterocloster_clostridioformis	40.42163371	0.735655441
Dorea_sp52	5.511491108	-4.80222096
Extibacter_muris	0.247126797	-1.457424297
Hungatella_hathewayi	1.520885594	-1.06598906
Enterocloster_clostridioformis	1.129819822	-1.315946493
Clostridioides_difficile	0.942180099	-1.581441489
Extibacter_muris	0.509068162	-2.646349949
Lactococcus_lactis	0.295238005	-1.113161792
Enterocloster_clostridioformis	12.88869969	0.53105617
Dysosmobacter_welbionis	0.478761747	-1.451225178
Clostridioides_difficile	88.21695503	-0.943690093
Enterocloster_clostridioformis	0.352409234	-0.438473611
Coprobacillus_cateniformis	0.562122506	-1.683790208
Enterocloster_clostridioformis	15.55150791	-1.131926624
Coprobacillus_cateniformis	253.5374853	-1.854241139
Enterocloster_clostridioformis	5.91034732	0.233898418
Enterocloster_clostridioformis	114.6139818	-1.014797248
Anaerotruncus_spG3	332.5403542	0.924385047
Schaedlerella_arabinosiphila	49.49152191	-3.01564412
Enterocloster_clostridioformis	93.52735028	0.530648021
Enterocloster_clostridioformis	1.7785185	-1.153527261
Anaerotruncus_spG3	0.722246715	-2.200896999
Enterocloster_aldenensis	91.37817072	-0.98196643
Schaedlerella_arabinosiphila	1.385616639	-3.539271368
Clostridioides_difficile	86.47378606	-0.901511082
Enterocloster_clostridioformis	0.767131443	-1.040779775
Clostridium_scindens	9.823995849	1.083081236
Enterocloster_clostridioformis	2.280700838	-1.76194601
Schaedlerella_arabinosiphila	1.417742708	-2.037438594
Clostridium_scindens	24.6171545	1.062563143
Guopingia_tenuis	1.180977278	-1.29835076
Clostridioides_difficile	73.69468447	-0.765814509
Dysosmobacter_welbionis	0.543432384	-2.663065187
Enterocloster_clostridioformis	0.219811652	-1.547180907
Enterocloster_clostridioformis	15.76807136	-1.394050187
Guopingia_tenuis	0.694841143	0.159217458
Extibacter_muris	0.73899124	-2.6392795
Providencia_rettgeri	0.277167101	1.302263671
Schaedlerella_arabinosiphila	0.953246497	-3.005033939
Flavonifractor_plautii	0.721294037	-0.007540515
Dorea_sp52	0.379488378	0.299252292
Enterocloster_clostridioformis	59.82840599	0.121576749
Providencia_rettgeri	0.613057487	2.493381202
Blautia_pseudococcoides	0.978589324	-1.643233683
Blautia_pseudococcoides	89.13114988	-0.335214726
Extibacter_muris	0.734910887	-3.12031318
Enterocloster_aldenensis	0.341280581	-1.052444513
Blautia_pseudococcoides	0.572797869	-0.680804077
Dorea_sp52	0.65014685	0.162687001
Clostridioides_difficile	51.92256469	-0.623335496
Erysipelatoclostridium_ramosum	0.515089073	2.626851612
Enterocloster_lavalensis	203.0483807	1.362415615
Enterocloster_clostridioformis	101.4720625	0.575821427
Enterocloster_clostridioformis	7.430432418	0.039467042
Dysosmobacter_welbionis	0.429982096	-2.343743053
Blautia_pseudococcoides	1.44091458	-0.190718863
Flavonifractor_plautii	477.0241097	-0.36041692
Extibacter_muris	3.164564554	-3.850872947
Guopingia_tenuis	0.362311998	0.58901003
Dysosmobacter_welbionis	0.571369586	-2.724036144
Anaerostipes_faecis	0.217732039	1.43131435
Erysipelatoclostridium_innocuum	12.67693566	0.359753913
Schaedlerella_arabinosiphila	1.581467939	-2.136546409
Extibacter_muris	0.528360225	-0.769282297
Blautia_pseudococcoides	29.88200532	-0.353106385
Blautia_pseudococcoides	0.972954811	0.433721547
Lactococcus_lactis	0.801918557	2.37883415
Enterocloster_clostridioformis	0.841223369	0.31932179
Enterocloster_clostridioformis	3.466445963	0.381380524
Extibacter_muris	0.800050994	-3.235690705
Guopingia_tenuis	0.911494235	-0.665061095
Providencia_rettgeri	0.504557119	0.993348542
Extibacter_muris	0.31924843	-2.011666149
Staphylococcus_xylosus	0.302161966	1.894344546
Extibacter_muris	2.131644986	-4.211251269
Clostridium_scindens	3.103176865	0.632204357
Providencia_rettgeri	0.291733567	-1.5333613
Enterocloster_aldenensis	52.16458057	-1.016308894
Clostridium_scindens	19.70819488	1.055233777
Lactococcus_lactis	0.357416729	1.157714054
Extibacter_muris	1.487889437	-3.674047699
Extibacter_muris	0.738860875	-2.634372985
Enterocloster_clostridioformis	1.783810024	0.217866163
Enterocloster_clostridioformis	0.406622839	-1.113260318
Lactococcus_lactis	0.279713562	-1.051417206
Schaedlerella_arabinosiphila	0.396335418	0.366027839
Dorea_sp52	2.612817639	0.130570745
Lactococcus_lactis	0.2528751	-1.630799077
Providencia_rettgeri	0.412380957	1.328255378
Dysosmobacter_welbionis	0.678300694	-2.975325023
Guopingia_tenuis	0.574871671	-1.697049243
Enterocloster_clostridioformis	23.72113345	-1.016676394
Enterocloster_clostridioformis	3.884071215	1.92516835
Enterocloster_clostridioformis	10.56827079	0.466862104
Anaerotruncus_spG3	6.486048673	1.036406858
Anaerotruncus_spG3	7.710185206	1.102610256
Anaerotruncus_spG3	5.254977635	0.234069453
Clostridium_scindens	2.869009353	1.706630666
Clostridium_scindens	0.451518503	-1.842666709
Enterocloster_clostridioformis	28.00970634	-0.080402653
Clostridium_scindens	5.769655383	1.538769441
Dysosmobacter_welbionis	0.485077445	-2.508556852
Schaedlerella_arabinosiphila	1.060434634	-2.654235681
Schaedlerella_arabinosiphila	11.17595136	-3.326442013
Ligilactobacillus_murinus	96.89249727	2.656667447
Enterocloster_clostridioformis	52.48027774	0.510046743
Enterocloster_clostridioformis	14.14073436	0.018931047
Coprobacillus_cateniformis	3.883671859	-2.206667577
Blautia_pseudococcoides	2.344333158	-0.673921007
Enterocloster_clostridioformis	37.88817604	-1.052374511
Enterocloster_clostridioformis	155.81726	-0.009143828
Enterocloster_clostridioformis	0.358695943	-0.638760897
Anaerostipes_faecis	0.24192303	0.911552381
Enterocloster_clostridioformis	7.227665614	0.120162158
Dysosmobacter_welbionis	0.319012344	-1.968478322
Enterocloster_aldenensis	57.69877263	-0.934689035
Guopingia_tenuis	0.384707247	-0.996333136
Dysosmobacter_welbionis	0.638803741	-2.883696255
Enterococcus_faecium	0.373679987	-0.229408065
Hungatella_hathewayi	1.501976941	-1.316962905
Enterocloster_clostridioformis	51.36874762	-0.917507909
Clostridium_scindens	0.456521767	0.337440502
Extibacter_muris	0.672776439	-3.004261276
Dysosmobacter_welbionis	0.665961889	-2.951061384
Enterocloster_clostridioformis	24.55016192	-1.154487892
Dorea_sp52	10.20429505	-0.065358968
Enterocloster_aldenensis	0.288493872	-0.402045805
Ligilactobacillus_murinus	162.2463813	2.534765095
Flavonifractor_plautii	18.642154	-0.602080249
Schaedlerella_arabinosiphila	5.375211015	-3.466350034
Clostridioides_difficile	7.980546537	-0.659124257
Flavonifractor_plautii	163.4701601	-0.227360784
Enterocloster_clostridioformis	11.70072503	-1.095199838
Enterocloster_clostridioformis	20.87410138	0.273825672
Enterocloster_bolteae	0.446541696	-1.358043635
Dorea_sp52	8.518353707	3.98634296
Blautia_pseudococcoides	6.875127721	-0.466165177
Extibacter_muris	0.701702481	-3.027011264
Guopingia_tenuis	1.122634838	-0.582563037
Enterocloster_clostridioformis	395.6264649	-0.004770115
Dysosmobacter_welbionis	0.263916994	-1.694896596
Enterocloster_clostridioformis	6.806339403	0.117413101
Lactococcus_lactis	0.285303213	-0.714238369
Extibacter_muris	1.011075865	-3.11381385
Dysosmobacter_welbionis	0.874783534	-3.344497405
Schaedlerella_arabinosiphila	0.890414741	-2.84026662
Enterocloster_clostridioformis	20.87732904	0.84731097
Enterocloster_clostridioformis	19.73158719	-0.686993556
Enterocloster_clostridioformis	0.577089859	0.345596033
Enterocloster_clostridioformis	46.28550649	0.095447655
Intestinimonas_butyriciproducens	463.3054104	0.81655197
Lactococcus_lactis	0.175484807	0.966174686
Enterocloster_clostridioformis	18.52941096	-0.801140737
Enterocloster_clostridioformis	2287.185633	0.494001165
Enterocloster_clostridioformis	9.425154367	-0.446167236
Clostridioides_difficile	69.35345614	-0.843411797
Dysosmobacter_welbionis	0.485077445	-2.508556852
Enterocloster_clostridioformis	0.516471006	0.665830618
Dysosmobacter_welbionis	1.977469572	-4.525862881
Clostridioides_difficile	120.1320537	-0.837159558
Enterocloster_lavalensis	41.92068685	1.337835091
Enterocloster_clostridioformis	36.36457352	-0.70232128
Enterocloster_clostridioformis	63.8596579	-1.069052333
Enterocloster_clostridioformis	0.993940058	0.019008121
Enterococcus_faecium	141.4406419	-0.388098433
Enterocloster_clostridioformis	25.07075506	-1.005811202
Extibacter_muris	0.356343778	-2.156247929
Dorea_sp52	71.3117568	-0.24612919
Clostridioides_difficile	56.73945181	-0.346587738
Extibacter_muris	0.31772026	-1.26223466
Enterocloster_clostridioformis	29.4215358	0.62069165
Enterocloster_clostridioformis	22.69337277	-1.224047788
Clostridioides_difficile	32.14022743	-1.039716667
Lactococcus_lactis	0.276335139	-0.86614195
Flavonifractor_plautii	34.21549123	-0.472480978
Providencia_rettgeri	0.871723385	1.973867507
Schaedlerella_arabinosiphila	20.27510953	-3.059615116
Coprobacillus_cateniformis	11.39312507	-2.461737684
Enterocloster_clostridioformis	9.68170646	0.409278864
Coprobacillus_cateniformis	32.12405278	-2.002011394
Enterocloster_clostridioformis	1.865045251	0.261083457
Anaerostipes_faecis	0.231348234	1.281169018
Coprobacillus_cateniformis	65.50767817	-1.958366691
Schaedlerella_arabinosiphila	2.787074305	0.755971755
Enterocloster_clostridioformis	6.325497325	0.025002618
Enterocloster_clostridioformis	5.388405104	2.191472339
Enterocloster_clostridioformis	13.05112749	-1.214028812
Enterocloster_lavalensis	615.2191853	1.285145882
Enterocloster_clostridioformis	24.97231201	0.768206298
Enterocloster_bolteae	8.935818882	0.613314582
Schaedlerella_arabinosiphila	42.37233603	-3.417393222
Ligilactobacillus_murinus	47.19866687	2.540518183
Acutalibacter_muris	0.736900993	0.756792206
Dorea_sp52	11.48740742	0.794267939
Anaerostipes_faecis	0.395647496	1.766848891
Flavonifractor_plautii	0.43463166	-1.843021269
Enterocloster_clostridioformis	5.427400994	0.937097015
Enterocloster_clostridioformis	3.174031666	4.5623605
Anaerostipes_faecis	0.131372708	0.984835404
Enterocloster_clostridioformis	5.023480148	0.531683393
Flavonifractor_plautii	182.5152552	-0.292221811
