Species	baseMean	log2FoldChange
Clostridium_scindens	1.984805745	1.606228568
Enterocloster_clostridioformis	15.69213133	-0.033145591
Clostridium_scindens	2.699626978	-1.497522212
Dysosmobacter_welbionis	0.242360662	-1.927420742
Schaedlerella_arabinosiphila	0.408790944	-0.085461648
Schaedlerella_arabinosiphila	13.22799096	0.116818284
Enterocloster_clostridioformis	41.53771284	-0.451365316
Enterocloster_clostridioformis	9.996878171	-0.342500765
Coprobacillus_cateniformis	2.099526028	0.205870105
Blautia_pseudococcoides	2.514851072	-0.438288257
Enterocloster_clostridioformis	9.906441482	0.102815777
Enterocloster_clostridioformis	88.06013245	-0.327079077
Enterocloster_clostridioformis	0.110726281	0.486511207
Enterocloster_clostridioformis	4.918779995	-0.825778925
Enterocloster_aldenensis	38.16638147	0.736531803
Blautia_faecis	17.04848299	0.294181947
Hungatella_hathewayi	0.308134459	1.086124985
Eisenbergiella_massiliensis	0.324136395	-0.423972604
Enterocloster_clostridioformis	14.95909509	0.460706398
Clostridium_scindens	0.30296243	-1.341695687
Dysosmobacter_welbionis	0.168534842	-1.762596903
Enterocloster_clostridioformis	7.006668844	0.323790975
Dorea_sp52	4.930616728	-0.051232666
Flavonifractor_plautii	3.153244513	-0.270448394
Schaedlerella_arabinosiphila	8.03743154	0.979037794
Clostridioides_difficile	2.019962269	0.533112062
Flavonifractor_plautii	30.49947023	-0.443016927
Enterocloster_clostridioformis	3.042311953	0.874449844
Enterocloster_clostridioformis	16.58039137	-0.407311282
Enterocloster_bolteae	0.373952885	-1.882136433
Dorea_sp52	7.047621726	0.49092952
Blautia_pseudococcoides	3.636944515	-0.081964631
Enterocloster_clostridioformis	233.7878758	-0.459160465
Dysosmobacter_welbionis	0.180611703	-1.801048069
Enterocloster_clostridioformis	3.010705995	0.316341416
Schaedlerella_arabinosiphila	0.561278267	0.335358158
Enterocloster_clostridioformis	13.79140953	-0.76062636
Enterocloster_clostridioformis	5.663469004	0.139501022
Enterocloster_clostridioformis	0.330318517	0.189237342
Enterocloster_clostridioformis	27.68903184	-0.436644249
Enterocloster_clostridioformis	5.824448161	0.088255908
Enterocloster_clostridioformis	783.86541	-0.705655077
Enterocloster_clostridioformis	5.708597069	-0.447778373
Enterocloster_clostridioformis	0.417867066	0.285348008
Clostridioides_difficile	4.912154693	0.004314027
Dysosmobacter_welbionis	0.530952666	-2.703741795
Dysosmobacter_welbionis	0.955510232	-3.891666834
Clostridioides_difficile	7.945079231	-0.302438333
Enterocloster_lavalensis	18.8107275	0.06137385
Enterocloster_clostridioformis	12.26679377	0.380767575
Enterocloster_clostridioformis	19.53115138	0.080397493
Enterocloster_clostridioformis	1.174688172	-0.341180744
Escherichia_coli	1.79733377	3.090244271
Enterocloster_clostridioformis	6.6299447	0.557499047
Dorea_sp52	25.4898214	1.125500084
Clostridioides_difficile	26.5182714	0.467794455
Enterocloster_clostridioformis	20.62821234	-0.386492995
Enterocloster_clostridioformis	7.486479689	0.397835017
Clostridioides_difficile	1.558851593	-0.503655
Flavonifractor_plautii	8.799927826	-0.363577284
Schaedlerella_arabinosiphila	22.24265877	0.961141447
Coprobacillus_cateniformis	4.165171944	0.665583192
Enterocloster_clostridioformis	7.2509694	-0.684961034
Coprobacillus_cateniformis	14.83043025	0.564662249
Enterocloster_clostridioformis	0.775841271	0.945413638
Coprobacillus_cateniformis	33.86217939	0.523041719
Schaedlerella_arabinosiphila	1.411140679	2.877524947
Enterocloster_clostridioformis	2.828406511	-0.008321294
Enterocloster_clostridioformis	2.767377681	-5.281454856
Enterocloster_clostridioformis	4.380544436	-0.156735795
Enterocloster_lavalensis	269.6425121	0.110180059
Enterocloster_clostridioformis	18.93937231	-0.256349296
Enterocloster_bolteae	8.095219983	0.563633814
Schaedlerella_arabinosiphila	39.78481113	0.456498341
Dorea_sp52	2.907837212	0.211704494
Clostridium_spMD294	1.527872385	0.423384735
Enterocloster_clostridioformis	4.054083728	0.541740473
Enterocloster_clostridioformis	1.482019396	-4.399325959
Enterocloster_clostridioformis	5.009241303	-0.221978839
Flavonifractor_plautii	31.70060819	-0.712288285
Enterocloster_clostridioformis	16.04977598	0.433588889
Acutalibacter_muris	6.016092992	3.325444005
Enterocloster_clostridioformis	0.090456764	0.596164943
Extibacter_muris	0.274896243	-2.160479069
Acutalibacter_muris	63.18793426	-0.40124208
Dorea_sp52	3.901498678	0.69225461
Enterocloster_clostridioformis	0.289995911	-1.235046805
Schaedlerella_arabinosiphila	5.798154819	-0.965721706
Enterocloster_clostridioformis	5.861139996	0.375891448
Enterocloster_clostridioformis	11.59925479	-0.579660805
Enterocloster_clostridioformis	8.776615413	-0.434194153
Schaedlerella_arabinosiphila	0.108644046	0.736511126
Schaedlerella_arabinosiphila	3.214621627	2.837055632
Clostridium_spMD294	1.535114802	-0.409697001
Dysosmobacter_welbionis	0.230598237	-1.870841535
Dysosmobacter_welbionis	0.161018385	-1.668940119
Enterocloster_clostridioformis	2.971218355	-0.414277535
Enterocloster_clostridioformis	12.08216785	-0.072641608
Dysosmobacter_welbionis	0.168849278	-1.750517992
Coprobacillus_cateniformis	0.21923579	0.609255746
Enterocloster_clostridioformis	22.94137065	0.092447016
Clostridioides_difficile	20.75807278	-0.555167015
Anaerotruncus_spG3	11.34365168	-0.323906686
Enterocloster_clostridioformis	0.551982316	-2.164938576
Guopingia_tenuis	0.179388507	-1.719392742
Extibacter_muris	0.200461123	-1.592043071
Enterocloster_clostridioformis	1.073010775	-1.10508061
Enterocloster_bolteae	2.321302838	1.059395025
Dysosmobacter_welbionis	0.123922401	-1.495157554
Enterocloster_clostridioformis	6.815535231	-0.333867447
Eisenbergiella_massiliensis	190.5238567	-2.140829454
Enterocloster_clostridioformis	29.58760102	0.057934335
Enterocloster_clostridioformis	0.297522726	0.229949125
Flavonifractor_plautii	89.37549832	-0.494313334
Dorea_sp52	5.135027037	5.392155373
Dorea_sp52	3.594005149	0.228917178
Enterocloster_clostridioformis	53.84419218	-0.436689143
Enterocloster_clostridioformis	1.870531385	-3.693264446
Enterocloster_clostridioformis	5.837678346	-0.014522055
Clostridium_scindens	0.06813945	0.413570873
Enterocloster_clostridioformis	0.37809779	-1.274139757
Escherichia_coli	0.913772011	2.999951425
Dysosmobacter_welbionis	0.320542496	-2.391147845
Dysosmobacter_welbionis	0.758827592	-3.36336355
Enterocloster_clostridioformis	17.70963094	-0.11590686
Escherichia_coli	0.424232168	2.005517873
Acutalibacter_muris	3.187445714	-0.182711188
Dysosmobacter_welbionis	0.364549781	-1.927554259
Clostridium_scindens	7.541268063	0.689810455
Flavonifractor_plautii	121.4817027	-0.589824671
Lactococcus_lactis	4.499777172	0.142310873
Anaerotruncus_spG3	14.83318497	0.185104443
Enterocloster_clostridioformis	21.15787174	-0.193206443
Acutalibacter_muris	0.486839161	0.087092394
Enterocloster_clostridioformis	1.795438623	-2.344252424
Clostridium_scindens	0.06813945	0.413570873
Anaerotruncus_spG3	7.889382041	0.052442023
Enterocloster_bolteae	0.127321676	0.343649365
Clostridium_spMD294	1.238126968	-0.746627118
Anaerotruncus_spG3	1.626721164	-0.68157233
Schaedlerella_arabinosiphila	0.96621839	0.013954948
Enterocloster_clostridioformis	1.212229449	0.010736915
Dorea_sp52	90.75463558	0.161153965
Schaedlerella_arabinosiphila	5.171187477	0.832766536
Schaedlerella_arabinosiphila	10.22181979	0.500432855
Clostridioides_difficile	2.746123023	0.522710329
Enterocloster_clostridioformis	25.55812956	-0.526744765
Blautia_pseudococcoides	0.240995335	0.146110476
Dysosmobacter_welbionis	0.493637741	-2.952560876
Dorea_sp52	8.398142402	0.531217758
Enterocloster_clostridioformis	39.91524104	1.168341209
Enterocloster_clostridioformis	0.902552919	1.097969552
Enterocloster_bolteae	10.97971138	-1.3969442
Anaerotruncus_spG3	7.06493281	0.082222118
Enterocloster_clostridioformis	8.423906496	-0.348801364
Enterocloster_lavalensis	86.93213524	-0.12849177
Acetatifactor_aquisgranensis	2.519492162	0.226572014
Lactococcus_lactis	0.638446893	-0.829752425
Schaedlerella_arabinosiphila	0.250975256	0.644386249
Schaedlerella_arabinosiphila	1.799007366	0.78661228
Flavonifractor_plautii	13.72687958	-0.217389354
Acutalibacter_muris	7.886402863	0.510674835
Enterocloster_clostridioformis	18.82879035	0.060206168
Enterocloster_clostridioformis	0.782197339	0.333386215
Dorea_sp52	22.18165561	0.759343297
Enterocloster_clostridioformis	4.165808133	-0.706448853
Shigella_flexneri	0.596281187	1.194020547
Enterocloster_clostridioformis	31.2279365	-0.345788532
Enterocloster_clostridioformis	0.482551395	0.829039807
Flavonifractor_plautii	106.21739	-0.39928335
Enterocloster_clostridioformis	3.194559624	0.808378911
Enterocloster_clostridioformis	10.27276543	-0.345382733
Extibacter_muris	0.307860479	-1.571673087
Enterocloster_clostridioformis	7.9122164	0.437639476
Enterocloster_clostridioformis	6.154430404	-0.241714208
Enterocloster_clostridioformis	2.058479365	-0.709910576
Clostridium_scindens	0.09162394	0.604736691
Enterocloster_bolteae	3.854663889	0.07984391
Enterocloster_clostridioformis	6.05482962	0.181121969
Flavonifractor_plautii	0.232344922	-0.062300128
Schaedlerella_arabinosiphila	51.67955924	0.277317084
Enterocloster_clostridioformis	22.72455404	-0.198043564
Enterocloster_clostridioformis	10.31424213	-0.057321363
Schaedlerella_arabinosiphila	142.9759841	0.545656393
Schaedlerella_arabinosiphila	34.03495907	0.612361443
Dorea_sp52	7.334116772	0.089049781
Enterocloster_clostridioformis	0.215207726	0.189754772
Enterocloster_clostridioformis	4.273067155	-0.116792235
Enterocloster_clostridioformis	2.813564542	-0.084709024
Hominisplanchenecus_murintestinalis	0.401747718	-1.269346782
Enterocloster_bolteae	26.55437334	-1.863285513
Dorea_sp52	2.962987798	-0.074363379
Enterocloster_aldenensis	16.35147881	1.227777283
Schaedlerella_arabinosiphila	15.94491914	-0.098525626
Coprobacillus_cateniformis	1.476673437	0.785044717
Enterocloster_clostridioformis	24.38370154	0.241445822
Anaerotruncus_spG3	0.409161651	0.504472574
Enterocloster_clostridioformis	13.13746606	-0.029768362
Enterocloster_clostridioformis	1.327668862	0.251868396
Clostridium_scindens	22.14423234	0.798842202
Dysosmobacter_welbionis	0.363522234	-2.50176724
Schaedlerella_arabinosiphila	0.510711236	0.061377575
Enterocloster_clostridioformis	4.054954344	-0.878316378
Schaedlerella_arabinosiphila	0.443787011	0.945576565
Lactococcus_lactis	0.765535455	-0.51181075
Enterocloster_clostridioformis	0.259493954	1.304221311
Enterocloster_clostridioformis	0.328440676	-1.263332444
Enterocloster_clostridioformis	1.586712515	-1.316067814
Enterocloster_clostridioformis	8.75716117	-0.129618706
Eisenbergiella_massiliensis	332.4669074	-2.122479383
Enterocloster_clostridioformis	1.417822515	-0.332006208
Anaerotruncus_spG3	1.97724965	2.159296961
Schaedlerella_arabinosiphila	5.590893078	0.248819019
Enterocloster_clostridioformis	3.360863578	-0.530619337
Blautia_pseudococcoides	5.078595013	-0.511476026
Schaedlerella_arabinosiphila	11.90344558	0.496448709
Enterocloster_clostridioformis	0.869425662	0.019374388
Escherichia_coli	0.604737815	1.604244256
Clostridioides_difficile	0.075119277	0.455736962
Clostridium_scindens	1.997442244	0.459718981
Clostridium_scindens	1.524047985	0.659986279
Dysosmobacter_welbionis	0.211924088	-1.959096661
Acutalibacter_muris	37.57745109	6.199578034
Schaedlerella_arabinosiphila	7.005785462	0.57774763
Enterocloster_clostridioformis	22.77902903	-0.199308005
Dysosmobacter_welbionis	0.251681262	-1.956826178
Enterocloster_clostridioformis	7.047438396	-0.408796444
Flavonifractor_plautii	0.204352877	0.441738252
Eisenbergiella_massiliensis	6.061966511	-2.003404748
Dysosmobacter_welbionis	0.307556874	-2.335503713
Dysosmobacter_welbionis	2.125721318	-0.705255409
Enterocloster_clostridioformis	10.6218253	-0.088107562
Anaerotruncus_spG3	13.39961805	2.422766704
Clostridium_spMD294	4.688275788	-0.040336333
Enterocloster_aldenensis	0.176376093	0.187547423
Lactococcus_lactis	0.279144406	0.091196179
Clostridium_spMD294	16.67497988	-0.101026312
Flavonifractor_plautii	0.20062608	-0.011057548
Flavonifractor_plautii	4.996752822	-0.317462893
Clostridium_spMD294	2.479961313	-0.621508249
Schaedlerella_arabinosiphila	37.83552562	0.668632782
Anaerostipes_caccae	0.236146445	-0.294317596
Enterocloster_clostridioformis	4.435107679	-0.463021835
Clostridium_scindens	0.133565369	0.725798343
Enterocloster_clostridioformis	1.150600617	0.041447816
Eisenbergiella_porci	4.346656865	-5.305508544
Clostridium_spMD294	1.387151459	-0.943932811
Schaedlerella_arabinosiphila	0.923750945	0.055934356
Clostridioides_difficile	2.15801822	1.469042494
Hominisplanchenecus_murintestinalis	0.329349483	-0.734975563
Enterocloster_bolteae	0.312480985	-1.560852022
Enterocloster_clostridioformis	0.563855051	0.593289413
Enterocloster_clostridioformis	13.67992148	-0.472600319
Dysosmobacter_welbionis	2.174472666	0.698097657
Dysosmobacter_welbionis	0.386446918	-2.550766765
Flavonifractor_plautii	3.842485695	-0.228975487
Enterocloster_clostridioformis	2.298341607	0.267425943
Clostridium_scindens	0.06813945	0.413570873
Clostridioides_difficile	0.64187056	-1.684289721
Enterocloster_clostridioformis	0.097425498	0.114173483
Enterocloster_clostridioformis	7.777290601	0.152791741
Schaedlerella_arabinosiphila	17.05531502	0.706894809
Guopingia_tenuis	0.179388507	-1.719392742
Escherichia_coli	0.536818788	1.438534363
Enterocloster_clostridioformis	5.054358844	-0.432593342
Enterocloster_clostridioformis	0.663363289	0.919064033
Eisenbergiella_massiliensis	66.07363298	-2.148259684
Dysosmobacter_welbionis	0.173095245	-1.719458977
Enterocloster_clostridioformis	10.41410003	-0.354723402
Dorea_sp52	0.363972956	-0.220299766
Escherichia_coli	1.015525731	1.930884846
Enterocloster_clostridioformis	44.29728037	-0.445254161
Lactococcus_lactis	0.41694412	-1.036401922
Flavonifractor_plautii	48.90303122	-0.42372456
Enterocloster_bolteae	0.346328917	0.119552172
Blautia_wexlerae	1.598623626	-4.536887473
Blautia_pseudococcoides	0.75967171	-0.855242502
Enterocloster_clostridioformis	16.34669024	-0.314060342
Clostridium_spMD294	9.043319033	-0.234377389
Eisenbergiella_massiliensis	31.41289107	-2.174217756
Enterocloster_clostridioformis	5.247770109	-0.046017102
Enterocloster_clostridioformis	12.75669983	-0.306272387
Dysosmobacter_welbionis	0.229784548	-2.015552256
Anaerotruncus_spG3	36.2387029	0.32388434
Clostridium_spMD294	0.646574093	0.725801189
Anaerotruncus_spG3	25.21379197	0.128075097
Schaedlerella_arabinosiphila	1.102101975	0.165119187
Enterocloster_aldenensis	1.281146144	1.88071862
Enterocloster_clostridioformis	0.151378226	0.703541047
Clostridioides_difficile	6.381810578	0.192098488
Flavonifractor_plautii	0.545112696	-1.016795678
Dysosmobacter_welbionis	0.200461123	-1.592043071
Anaerotruncus_spG3	138.5247885	0.146932041
Anaerotruncus_spG3	7.595218618	0.202878279
Enterocloster_clostridioformis	51.54862084	-0.465361733
Enterocloster_clostridioformis	3.89543043	-0.800330945
Enterocloster_clostridioformis	1.480269204	-0.010451149
Schaedlerella_arabinosiphila	4.935892274	0.19053351
Enterocloster_clostridioformis	7.283194794	0.092245497
Clostridium_spMD294	0.988089303	0.083152433
Clostridium_spMD294	0.403425937	-0.344822199
Coprobacillus_cateniformis	52.34119587	0.463038634
Clostridium_scindens	0.429373602	0.47943504
Schaedlerella_arabinosiphila	35.47436919	0.499094887
Blautia_pseudococcoides	28.31496834	-0.61727669
Escherichia_coli	0.547554893	1.908713086
Coprobacillus_cateniformis	5.694956987	0.14548884
Escherichia_coli	0.73663486	1.927875357
Escherichia_coli	0.996738886	1.719990448
Enterocloster_clostridioformis	6.279242297	-0.582214599
Coprobacillus_cateniformis	35.87678096	0.323878817
Enterocloster_clostridioformis	24.94717954	-3.042436936
Enterocloster_bolteae	7.798035367	0.012429867
Eisenbergiella_massiliensis	25.23024809	-2.04590437
Anaerotruncus_spG3	8.072084715	0.041372128
Dysosmobacter_welbionis	0.224000948	-2.014218557
Escherichia_coli	0.142546628	0.967272122
Schaedlerella_arabinosiphila	6.911429092	0.181813258
Enterocloster_lavalensis	0.849145184	-0.161094794
Extibacter_muris	0.229060605	-1.798188438
Clostridioides_difficile	0.181733243	-0.011421373
Schaedlerella_arabinosiphila	1.396219683	0.179337881
Enterocloster_aldenensis	21.78025423	1.213075368
Dysosmobacter_welbionis	0.161018385	-1.668940119
Enterocloster_clostridioformis	14.05580985	-0.477773115
Enterocloster_bolteae	0.184226167	0.426670786
Anaerotruncus_spG3	29.61445631	0.140874326
Enterocloster_clostridioformis	10.08889331	-0.689386372
Enterocloster_clostridioformis	26.1656818	-0.284048914
Enterocloster_clostridioformis	0.405202061	0.111927472
Clostridium_spMD294	0.403268731	-0.236063794
Schaedlerella_arabinosiphila	2.446463162	0.45948463
Acutalibacter_muris	7.337460008	5.477158236
Enterocloster_clostridioformis	1.843107529	0.558323534
Anaerotruncus_spG3	36.00081834	0.237843304
Enterocloster_clostridioformis	1.244560761	-0.523533894
Enterocloster_clostridioformis	65.92172985	-0.354915046
Schaedlerella_arabinosiphila	1.648784333	-2.523278731
Enterocloster_lavalensis	0.094473735	0.618991506
Schaedlerella_arabinosiphila	9.310735031	0.644491779
Dysosmobacter_welbionis	0.30959376	-2.322476572
Enterocloster_clostridioformis	10.02616721	-0.627465043
Enterocloster_bolteae	0.28991845	1.567845301
Lactococcus_lactis	0.2765832	-0.603502396
Flavonifractor_plautii	49.2476125	0.497421914
Enterocloster_clostridioformis	30.60625732	-0.425796228
Schaedlerella_arabinosiphila	8.79439124	0.468293739
Enterocloster_clostridioformis	4.041321115	-0.662220286
Enterocloster_clostridioformis	18.92259947	-0.406888238
Enterocloster_clostridioformis	14.89656153	-0.426256457
Anaerotruncus_spG3	5.428715796	-0.128488247
Enterocloster_clostridioformis	4.56730166	0.580085521
